ISBN,Book-Title,Book-Author,Year-Of-Publication,Publisher,Author_2cluster,Author_3cluster,freq_R,freq_G,freq_B,mean_R,mean_G,mean_B,median_R,median_G,median_B,dominant_R,dominant_G,dominant_B,Pub_Year_Group
8425334489,"Segundo Angel, El",Philip Kerr,2000.0,Grijalbo,1,2,,,,,,,,,,,,,2000.0
8432043354,En Nombre De Dios,David A. Yallop,1984.0,Planeta Pub Corp,1,1,12.787338230150402,13.331701060977032,11.834440946717969,92.90264712050244,92.81777241757456,91.28058488314404,96.47652226598,96.2502272038776,95.14238109663738,28.0,29.0,28.0,1980.0
8432211222,Satanas,Mario Mendoza,2002.0,Editorial Seix Barral,1,1,,,,,,,,,,,,,2000.0
8433917382,"Historia de un idiota contada por él mismo, o, El contenido de la felicidad (Narrativas hispánicas)",Félix de Azúa,1986.0,Anagrama,1,1,210.12134831460676,206.6132263242376,185.09881219903693,167.94788488699322,145.48798993039298,129.1487116110221,175.4283464566929,147.0309711286089,127.20944881889764,212.0,208.0,187.0,1985.0
8433920227,Se Busca Una Mujer,Charles Bukowski,1995.0,Anagrama,1,2,222.2358020295532,36.90421933416415,114.03667438134237,165.4319449788037,104.46321590393146,107.1742274612858,217.09024252679075,86.82350427350427,114.03667438134237,215.0,46.0,110.0,1995.0
8433920359,Exhibicion Impudica,Tom Sharpe,1991.0,Anagrama,1,1,252.1038047532772,239.74805499307257,5.14643504209741,158.05923209631231,135.3547296823996,60.40020209775023,153.3985339506173,140.56903765690376,45.52932098765432,243.0,226.0,22.0,1990.0
8433931431,La Hoguera de Las Vanidades,Tom Wolfe,1991.0,Anagrama,2,2,,,,,,,,,,,,,1990.0
8433968181,El Capitan Salio a Comer,Charles Bukowski,2003.0,Planeta Pub Corp,1,2,,,,,,,,,,,,,2000.0
8439702434,El Estrangulador,Manuel Vazquez Montalban,1999.0,Grijalbo,1,1,209.52235516372795,193.36287783375317,174.2544080604534,174.18002451406147,146.61046112482555,102.8534865193732,209.52235516372795,193.36287783375317,107.61816720257237,226.0,204.0,155.0,1995.0
8440631537,Cuentos Completos Vol. 1,Isaac Asimov,1993.0,Ediciones B,2,2,31.99268597825041,35.83052641709171,25.493600230969108,108.74232209384964,105.99487323469994,77.17994873881472,92.5766073871409,95.9859781121751,73.15116279069767,44.0,49.0,36.0,1990.0
8440637969,El Diamante de Jerusalen,Noah Gordon,1994.0,Ediciones B,1,2,,,,,,,,,,,,,1990.0
8440642334,"Gente del Margen, La",Orson Scott Card,1994.0,Ediciones B,2,2,,,,,,,,,,,,,1990.0
8440648375,Calixto I - Papa Olvidado,Gilbert Sinove,1995.0,Ediciones B,2,2,,,,,,,,,,,,,1995.0
8441000026,La Celestina (Coleccion Nebrija y Bello),Fernando De Rojas,1999.0,PML Ediciones,2,2,5.765343562374917,117.88325550366912,204.77535023348895,123.8784255655401,144.16024314332353,137.54544862662635,140.7415977030907,122.17632156730282,131.5004958677686,125.0,117.0,77.0,1995.0
8445074032,Los Desposeidos,Ursula K. Le Guin,2002.0,Minotauro,2,2,,,,,,,,,,,,,2000.0
8467000597,Juez y Parte,Andreu Martin,2002.0,"Espasa Calpe Mexicana, S.A.",1,1,38.57813536828135,20.87143331121433,26.383211678832115,136.02839778410922,88.82006724059754,92.70460795062031,153.65521126760564,46.44608727010458,57.54301166131486,138.0,58.0,72.0,2000.0
8484530663,Estrella de la Tele / Ms. Wiz Goes Live,Terence Blacker,2003.0,Planeta Publishing Corporation,1,1,,,,,,,,,,,,,2000.0
8485701054,"Lumpen, marginación y jerigonça (Legasa literaria)",Alfonso Sastre,1980.0,Legasa,1,1,,,,,,,,,,,,,1980.0
8448902378,L®impostor (Antaviana jove),Manuel L Alonso,1996.0,Editorial Barcanova,2,2,,,,,,,,,,,,,1995.0
8449503027,Narraciones Extraordinarias - 1 Seleccion,Edgar Allan Poe,1998.0,Mateos Ediciones,2,2,,,,,,,,,,,,,1995.0
8488791518,Un racó de paraigua (Col¨lecció Toc de ficció),Josep Maria Espinàs,1997.0,La Campana,1,1,,,,,,,,,,,,,1995.0
8484500012,LA Piel Del Tambor,Arturo Perez-Reverte,2002.0,Distribooks,1,2,,,,,,,,,,,,,2000.0
1592120539,Battlefield Earth: A Saga of the Year 3000,L. Ron Hubbard,2002.0,Galaxy Press,2,2,,,,,,,,,,,,,2000.0
8466300619,"Sombra del Aguila, La",Arturo Perez-Reverte,2001.0,Suma de Letras,1,2,,,,,,,,,,,,,2000.0
8420611387,Demian,Hermann Hesse,1994.0,Alianza,2,2,,,,,,,,,,,,,1990.0
8420440906,El Pequeno Nicolas/Little Nicholas,Rene Goscinny,1985.0,Lectorum Pubns (J),1,1,,,,,,,,,,,,,1985.0
8432215244,El Perfume,Patrick Suskind,1985.0,Booket,2,2,94.74024738344434,50.6650808753568,30.03615604186489,141.0021963162507,95.4459432426368,70.64091770283316,174.6070205479452,50.6650808753568,30.03615604186489,58.0,29.0,17.0,1985.0
8433966057,Pequenos Equivocos Sin Importancia,Antonio Tabucchi,1998.0,Anagrama,1,1,,,,,,,,,,,,,1995.0
8426109578,"Cinco Frente a la Aventura, Los",Enid Blyton,1998.0,Juventud,1,1,150.2587242562929,166.5341819221968,167.41690503432494,156.8304066199751,158.15373504095288,120.7783414787012,150.2587242562929,166.5341819221968,90.70761316872428,188.0,193.0,182.0,1995.0
8423902544,"San Manuel Bueno, Martir, y Tres Histor. Ma",Miguel De Unamuno,1998.0,"Espasa Calpe Mexicana, S.A.",2,2,,,,,,,,,,,,,1995.0
8420617350,El Diablo En La Botella,Robert Louis Stevenson,1992.0,Alianza,2,2,,,,,,,,,,,,,1990.0
8420617539,La Vida de Lazarillo de Tormes y de Sus Fortunas y Adversidades (Seccion Literatura),German Bleiberg,1980.0,Alianza Editorial,1,1,,,,,,,,,,,,,1980.0
8426100139,Un Fin de Semana de Los Cinco,Enid Blyton,1998.0,Juventud,1,1,44.45707070707071,47.23723344556678,38.33543771043771,148.53758058199276,161.27508641217372,123.56420861190516,125.89525475617756,179.40454843647495,88.59202059202059,232.0,234.0,182.0,1995.0
8426107745,Otra Aventura de Los Cinco,Enid Blyton,1998.0,Juventud,1,1,,,,,,,,,,,,,1995.0
8426109764,Los Cinco En El Paramo Misterioso/the Five Go to Mystery Moor,Enid Blyton,1985.0,Juventud,1,1,49.59960430320267,51.575738840113765,36.22257944849759,148.93135571929707,153.15402140700706,108.23072075253567,164.4778713005702,157.70350257941894,103.2513445679455,59.0,62.0,43.0,1985.0
8426109772,"Cinco Juntos Otra Vez, Los",Enid Blyton,1998.0,Juventud,1,1,,,,,,,,,,,,,1995.0
8427007450,Desaparecido: LA Autentica Historia De LA Ejecucion De Charles Horman,Thomas Hauser,1982.0,Lectorum Pubns (J),2,3,73.13449367088607,68.8146299902629,65.38242453748782,162.93804057728238,157.55857848427877,132.4718174980265,168.2591218305504,158.06153370439085,136.0,83.0,79.0,75.0,1980.0
8429725792,Les illes grogues: Tres novel¨les romàntiques (El Balancí),Vicenç Villatoro,1987.0,Edicions 62,1,1,138.13843573715505,111.5426132032322,121.70925445952126,112.16775228701384,80.30492788083158,88.38667639409377,108.25,76.37693459810285,85.57289066400399,128.0,94.0,102.0,1985.0
8474103347,Espurnes de sang (La Negra),Antoni Serra,1987.0,Edicions de la Magrana,1,1,24.35182525886177,23.89116468898798,23.478270727836144,114.86761214405132,97.76805976766568,96.68440073837104,122.20133538777608,63.72790055248619,63.2581860330339,30.0,30.0,29.0,1985.0
8475960650,Els conys saborosos (Tros de paper),Valerià Pujol,1986.0,Empúries,1,1,,,,,,,,,,,,,1985.0
8475960936,Les llengües d'Africa (Biblioteca universal Empúries),M. Carme Junyent,1986.0,Editorial Empúries,2,3,,,,,,,,,,,,,1985.0
8476021844,El preu de la quimera (Narratives),Jordi Font i Agustí,1992.0,Eumo Editorial,1,1,,,,,,,,,,,,,1990.0
8477270120,Tap d'escopeta (Mínima de butxaca),Carles Casajuana,1987.0,Edicions dels Quaderns Crema,1,1,,,,,,,,,,,,,1985.0
8478092943,Els plaers ficticis,Lluís Ma Todó,1991.0,Columna,1,1,,,,,,,,,,,,,1990.0
8478098267,El dia que es va cremar el Liceu (La primera Columna),Joan Agut,1995.0,Columna,2,3,,,,,,,,,,,,,1995.0
8478884963,Una casa en Irlanda,Maeve Binchy,1999.0,Salamandra,2,2,246.6300355450237,244.30598341232223,211.86581753554503,147.24444154949848,144.44511317027946,82.80439445177144,175.00855991943604,166.26325363825364,32.50011198208286,32.0,53.0,14.0,1995.0
8483002523,La mirada del tafur (Col¨lecció clàssica),Ferran Torrent,1997.0,Columna,1,1,,,,,,,,,,,,,1995.0
8486433193,Amorrada al piló (Columna),Maria Jaén,1986.0,Columna,1,1,,,,,,,,,,,,,1985.0
8420616893,El Guardian Entre El Centeno,J. D. Salinger,1999.0,AIMS International Books,2,2,225.48361600526923,220.7276469619628,191.65667709534003,152.14491224986585,147.53732109053425,122.5499017475482,164.25412262156448,158.6446088794926,129.33276955602537,175.0,170.0,141.0,1995.0
8483101858,LA Falsa Pista/Sidetracked (Andanzas),Henning Mankell,2001.0,Tusquets,2,2,,,,,,,,,,,,,2000.0
8420610445,"Lobo Estepario, El",Hermann Hesse,1994.0,Alianza,2,2,,,,,,,,,,,,,1990.0
8466610685,El Psicoanalista,John Katzenbach,2003.0,Ediciones B,1,1,18.479553903345725,20.710656753407683,10.454275092936802,119.18107111609,119.03770606548308,94.62193851765322,111.86805555555556,110.65493827160492,70.10756172839505,44.0,46.0,27.0,2000.0
8420636398,"Caso de Charles Dexter Ward, El",H. P. Lovecraft,1998.0,Alianza,2,2,,,,,,,,,,,,,1995.0
8420638412,El Juego de Los Abalorios,Hermann Hesse,1978.0,Alianza Editorial,2,2,64.75173271725609,40.57366269770748,32.93317931402168,164.80433487521745,105.10500346769656,70.06361621563917,210.00288789708583,125.70732231050032,59.10525,201.0,137.0,82.0,1975.0
8435060187,Corpore Insepulto,Charles Palliser,2002.0,Edhasa,1,1,8.814679063114607,7.775254782764169,13.364741641337384,92.36209170666817,80.07854632520264,59.795671129141375,66.7333120408815,53.28840625998084,48.98179495368892,19.0,15.0,20.0,2000.0
8445071793,El Seor de Los Anillos,J. R. R. Tolkien,1995.0,Minotauro,2,3,169.46974169741696,162.72066420664206,126.22324723247232,155.45875940030203,154.30387191722585,131.70347109001167,169.46974169741696,162.72066420664206,126.22324723247232,169.0,163.0,128.0,1995.0
8476693885,Cuentos de Amor,Hermann Hesse,2000.0,Ediciones Península,2,2,,,,,,,,,,,,,2000.0
8478443452,Vita Brevis,Jostein Gaarder,1998.0,Siruela,2,3,,,,,,,,,,,,,1995.0
8445071572,"Tolkien, J. R. R. - Una Biografia - Tapa Dur",Humphrey Carpenter,1995.0,Minotauro,2,2,,,,,,,,,,,,,1995.0
8485704061,#NAME?,Quim Monzó,1980.0,Edicions dels Quaderns Crema,2,2,252.1224834917056,251.30995329360604,249.0205347076824,143.02784734691718,161.70435653499004,165.4198554525639,153.2079089275015,165.16476932294788,160.06950269622527,231.0,233.0,230.0,1980.0
8420638218,La tregua,Mario Benedetti,1985.0,Alianza,2,2,21.40467803297168,13.386924052416514,17.793715654501902,95.76580573998912,82.12913112498698,80.73320585473185,75.48226433430516,54.50971817298348,50.46695821185617,41.0,29.0,31.0,1985.0
8429717218,Lescanya Pobres,Narcis Oller,1998.0,Edicions Peninsula 62,2,2,,,,,,,,,,,,,1995.0
8433966898,El Juego del Reves,Antonio Tabucchi,2002.0,Anagrama,1,1,253.7783545088317,244.34203594669967,154.45034087387666,141.59707564588072,139.15591586267558,121.18799632487378,169.1114916286149,127.34056316590564,154.45034087387666,243.0,232.0,153.0,2000.0
8433969285,Nieve,Maxence Fermine,2001.0,Anagrama,2,3,252.46432603296452,239.41544366674196,157.01202303002935,194.8579434502429,127.3463020141688,94.23610232698532,230.5679245283019,150.16058394160584,103.20255474452554,249.0,238.0,157.0,2000.0
8445071378,"Tumbas de Atuan, Las",Ursula K. Le Guin,1995.0,Minotauro,2,2,,,,,,,,,,,,,1995.0
8445072978,Roverandom,J. R. R. Tolkien,1998.0,Minotauro,2,3,,,,,,,,,,,,,1995.0
8486344735,La Medicina Floral de Edward Bach,M. L. Pastorino,2003.0,Ediciones Urano,2,3,,,,,,,,,,,,,2000.0
9501505790,Juan Salvador Gaviota,Richard Bach,2001.0,Ediciones B,2,2,219.3401690140845,192.2943098591549,163.90287323943662,136.28081787312618,116.80293398764655,92.33676923563829,157.6925925925926,130.2925925925926,94.17703703703704,20.0,20.0,13.0,2000.0
8472232255,LA Insoportable Levedad Del Ser/the Unbearable Lightness of Being,Milan Kundera,1985.0,Tusquets,1,2,97.80398162327718,127.0322984825282,159.08199916469442,91.45927701401529,99.06717763010435,111.68138498608046,97.30053750876372,104.2028511334424,120.67609254498714,93.0,110.0,134.0,1985.0
8402041973,Confesiones inconfesables (Bruguera documento),Salvador Dalí,1975.0,Bruguera,2,2,208.51772036868752,215.0382967674932,236.20368687524345,179.1625636605795,176.95397196575288,184.3244138584534,191.50604788941,197.89928412737595,222.06220686250307,198.0,204.0,226.0,1975.0
8420613460,Ecce Homo,Friedrich Wilhelm Nietzsche,1993.0,Alianza,2,2,,,,,,,,,,,,,1990.0
8472232441,LA Despedida (Andanzas),Milan Kundera,2002.0,Tusquets,1,2,227.9224127143036,129.3923163559004,28.014766612438997,137.72612079366925,90.24694376271916,51.93227449322983,181.89404553415065,86.34798534798534,28.014766612438997,15.0,8.0,7.0,2000.0
8474441560,El viaje a ninguna parte (Colección Literatura),Fernando Fernán Gómez,1985.0,Editorial Debate,2,2,,,,,,,,,,,,,1985.0
8475966519,L'abominable crim de l'Alsina Graells (Narrativa),Pep Coll,1999.0,Editorial Empúries,1,1,126.1565908670734,24.33887964503605,12.85172860048068,140.6264629611131,125.87815958485469,111.79575550870524,126.1565908670734,122.96558884603976,108.05665974488282,113.0,68.0,56.0,1995.0
8484509850,Dinero Etico,Piergiorgio M. Sandri,2003.0,"Plaza &amp Janes Editores, S.A.",2,2,,,,,,,,,,,,,2000.0
8433966626,Una Investigacion Filosofica,Philip Kerr,2000.0,Anagrama,1,2,2.9253232850903483,2.134966172818361,1.5753190031686222,135.93072645638853,112.99980990021896,37.23148009420556,137.87418452935694,92.10018639328985,42.51770736253495,227.0,195.0,62.0,2000.0
9879397274,Desde Mi Cielo,Alice Sebold,2003.0,Mondadori (IT),2,2,,,,,,,,,,,,,2000.0
8401321719,LA Promocion/the Class,Erich Segal,1986.0,Lectorum Pubns (Adult),1,1,,,,,,,,,,,,,1985.0
8408014692,"Muera la inteligencia! Viva la muerte!: Salamanca, 1936, Unamuno y Millán Astray frente a frente (Memoria de la historia)",Carlos Rojas,1995.0,Planeta,1,1,,,,,,,,,,,,,1995.0
8478733345,Los navegantes,Edward Rosset,1998.0,Editorial Stanley,2,2,153.79575249082328,136.46198217094914,98.67422653382276,148.10587610061305,153.337449455534,125.45390648914676,153.79575249082328,157.66177145479577,115.95820121072356,158.0,147.0,110.0,1995.0
8483004712,L'atles furtiu (Col¨lecció clàssica),Alfred Bosch,1998.0,Columna,2,3,,,,,,,,,,,,,1995.0
8483221306,Murphy Vive En Mi Computadora,Joachim Graf,1999.0,Prentice Hall,2,2,240.99630027449572,137.40864064924216,72.06432748538012,207.3938944203776,173.5469905404528,110.27286444827055,240.1338688085676,177.88520669627604,73.98474801061008,229.0,152.0,74.0,1995.0
8401463297,El paciente Inglés,Michael Ondaatje,1997.0,"Plaza &amp Janes Editores, S.A.",2,2,41.233412725416805,34.429284337076105,26.26641714869003,138.71207003795186,110.09975022745482,65.96247824580396,135.20154705629565,92.23850451224752,44.21465406102278,60.0,44.0,29.0,1995.0
8420634093,El guardián entre el centeno,J. D. Salinger,1978.0,Alianza Editorial,2,2,254.21520602892917,254.60702564725904,254.19666950285645,161.69030301041784,172.24467254522898,184.32030184944676,190.66040361864995,199.6624913013222,206.87891440501045,38.0,56.0,79.0,1975.0
8420646148,El Coronel No Tiene Quien Le Escriba,Gabriel Garcia Marquez,1996.0,Alianza,2,2,,,,,,,,,,,,,1995.0
8427200528,Un cadáver en la biblioteca,Agatha Christie,1983.0,Distribooks Inc,2,2,,,,,,,,,,,,,1980.0
8440674104,Calvin y Hobbes 4,Watterson,1999.0,Ediciones B,2,2,216.57034762583615,219.82947691632853,216.84866761706328,154.15381463323723,142.85816506401662,109.23181579219712,177.11880515953837,129.09742023082146,73.77223353699932,217.0,221.0,219.0,1995.0
8478442960,El Misterio del Solitario,Jostein Gaarder,1996.0,Siruela,2,3,,,,,,,,,,,,,1995.0
9505156081,Mafalda  8,Quino,2004.0,Ediciones de la Flor S.R.L.,2,3,,,,,,,,,,,,,2000.0
9505156103,Mafalda 10,Quino,2004.0,Ediciones de la Flor S.R.L.,2,3,,,,,,,,,,,,,2000.0
8440699476,"El Catalejo Lacado (Pullman, Philip, His Dark Materials. 3.)",Philip Pullman,2002.0,Distribooks,2,2,73.97630619684082,119.98101458080194,77.27825030376671,142.97630830975575,188.1342227210874,147.4537220379118,146.4847277556441,206.0739265161576,131.7964989059081,104.0,163.0,120.0,2000.0
8478882510,El Leopardo Caza En La Oscuridad,Wilbur Smith,1996.0,Emece Editores,1,2,,,,,,,,,,,,,1995.0
8440666926,Sin Limite,Santiago Belloch,1997.0,Ediciones B,1,1,,,,,,,,,,,,,1995.0
8401014441,El Jardinero Fiel,John Le Carre,2001.0,"Plaza &amp Janes Editores, S.A.",1,1,182.3907195696032,209.34017036538893,228.0207352611522,145.44448489892568,162.1037980028983,163.013016983332,160.4364012409514,197.6374649135766,216.36903530802184,181.0,208.0,225.0,2000.0
8401377390,Sombrero Para Siete Viajes,Antonio Perez Henares,2001.0,"Plaza &amp Janes Editores, S.A.",1,1,160.45798004987532,153.18067331670824,128.54201995012468,157.52080158756883,153.6601311198041,128.44750233087024,160.45798004987532,153.18067331670824,128.54201995012468,161.0,156.0,128.0,2000.0
8403595425,Pasiones: Amores y desamores que han cambiado la Historia,Rosa Montero,1999.0,Aguilar,1,1,,,,,,,,,,,,,1995.0
8420742945,El cartero siempre llama mil veces (Espacio abierto),Andreu Martín,1991.0,Anaya,2,2,254.50565953983872,254.50632536805503,254.2810534882001,181.10659310195624,165.38829244008747,133.51655062207132,228.9574036511156,160.93914807302232,124.0543549443353,41.0,38.0,34.0,1990.0
8431642912,Naves Negras Ante Troya - La Historia de La Iliada,Rosemary Sutcliff,2000.0,Vicens Vives,1,1,,,,,,,,,,,,,2000.0
8440680651,El Rejol Mecanico,Phillip Pullman,2002.0,Ediciones B,2,3,,,,,,,,,,,,,2000.0
8440682492,Calvin y Hobbes 8,Watterson,1999.0,Grupo Zeta,2,2,46.18278325961212,25.073290234773733,97.32425995236476,119.12276548024674,98.701648556989,131.07438863407972,118.66484878532474,95.06296479920674,98.64600892414477,60.0,39.0,100.0,1995.0
8440684096,LA Daga,Phillip Pullman,2002.0,Ediciones B,2,3,,,,,,,,,,,,,2000.0
8449303044,Tribus Urbanas: El Ansia de Identidad Juvenil: Entre El Culto a la Imagen y La Autoafirmacion a Traves de La Violencia (Paidos Estado y Sociedad),Varios,1996.0,Ediciones Paidos Iberica,2,3,,,,,,,,,,,,,1995.0
8473863216,2010: Odisea DOS,Arthur C. Clarke,1984.0,Lectorum Pubns (J),2,2,87.91301939058172,91.54709141274238,86.7270083102493,98.68151251965794,108.55396418866022,104.17181680779916,87.91301939058172,91.54709141274238,86.7270083102493,65.0,71.0,67.0,1980.0
8484504794,El Misterio De Salem's Lot/Salem's Lot,Stephen King,2003.0,"Plaza &amp Janes Editores, S.A.",2,2,80.95884773662551,88.68998628257887,90.07030178326475,132.54051386535247,140.57263279389315,140.8947633541603,110.32305909617612,138.46164542294323,146.6368482039397,73.0,78.0,79.0,2000.0
9500416689,La conspiración del juicio final,Sidney Sheldon,2001.0,Emece Editores,1,2,,,,,,,,,,,,,2000.0
8423918335,Poesias completas,Antonio Machado,1997.0,Elliot's Books,2,2,,,,,,,,,,,,,1995.0
8401423333,Alicia En El Pais de Las Maravillas y Otros,Lewis Carroll,1995.0,"Plaza &amp Janes Editores, S.A.",2,2,,,,,,,,,,,,,1995.0
8401427533,El general en su laberinto,Gabriel Márquez García,2000.0,"Plaza &amp Janes Editores, S.A.",1,1,,,,,,,,,,,,,2000.0
8401497477,Flores en el ático,Virginia C. Andrews,1998.0,"Plaza &amp Janes Editores, S.A.",1,1,,,,,,,,,,,,,1995.0
8429446265,Rimas y Leyendas,Gustavo Adolfo Becquer,1996.0,Santillana USA Publishing Company,2,2,,,,,,,,,,,,,1995.0
8429453334,Poesia de Garcilaso de la Vega,Garcilaso De La Vega,1998.0,Santillana USA Publishing Company,1,1,,,,,,,,,,,,,1995.0
8439702035,42 Poemas - Pessoa,Fernando Pessoa,1998.0,Grijalbo,1,2,11.005134610047184,11.69344990285873,11.759505967249517,132.10651418075886,123.56284497697202,94.2243383545944,169.55397148676172,132.24236252545825,86.15787821720025,178.0,149.0,77.0,1995.0
8478887296,El Angel Caido,Boris Akunin,2002.0,Salamandra,2,3,,,,,,,,,,,,,2000.0
9504906338,"Casa Torcida, La",Agatha Christie,2000.0,Planeta,2,2,,,,,,,,,,,,,2000.0
9684112017,El Coronel No Tiene Quien Le Escriba,Gabriel Garcia Marquez,1991.0,Continental Book Co Inc,2,2,,,,,,,,,,,,,1990.0
8475296432,110. street-eko geltokia (Literatura beltza),Iñaki Zabaleta,1988.0,ELKAR,1,1,18.023525109702582,25.76730862993661,26.8087518283764,110.71866494926569,75.23505259427472,57.38759819436002,105.73962040332148,70.72390272835112,58.22034400948992,209.0,130.0,86.0,1985.0
039330700X,Wonderful Life: The Burgess Shale and the Nature of History,Stephen Jay Gould,1990.0,W. W. Norton &amp Company,2,3,,,,,,,,,,,,,1990.0
8401496764,Hijo del Tiempo,Isaac Asimov,1998.0,"Plaza &amp Janes Editores, S.A.",2,2,,,,,,,,,,,,,1995.0
8403595190,Estupidiario,Ramón Gabilondo,1999.0,Aguilar,1,1,251.8753697495563,249.982745020706,97.25596529284164,163.68845720737227,142.07563408820948,95.9158106358441,209.8471615720524,125.17000392618768,97.25596529284164,241.0,234.0,99.0,1995.0
8408037919,Los Enigmas Del Cosmos,Vicente Aupi,2001.0,Editorial Planeta,1,1,,,,,,,,,,,,,2000.0
8471480506,Euskadi 1984 (Colección Askatasun haizea),Beltza,1979.0,Txertoa,1,1,,,,,,,,,,,,,1975.0
8471766612,El Secreto De Los Caballeros,Monmouth,1984.0,Lectorum Pubns (J),1,1,,,,,,,,,,,,,1980.0
8471766639,LA Ruta De Los Piratas,G. Monmouth,1986.0,Lectorum Pubns (J),1,1,,,,,,,,,,,,,1985.0
8471767465,Los Anillos De Saturno/the Rings of Saturn: LA Maquina Del Tiempo 6/Time Machine 6,Arthur Byron Cover,1985.0,Lectorum Pubns (Adult),1,1,194.57866361705604,189.43603986276756,183.00686162391767,182.9469004379476,173.24635122087008,146.816511302431,194.57866361705604,181.65436507936508,156.34304783092324,207.0,202.0,187.0,1985.0
8472315495,Historia y guía de Tolosa (Colección \Documento\),Iñaki Linazasoro,1980.0,Caja de Ahorros Provincial de Guipúzcoa,1,1,,,,,,,,,,,,,1980.0
8475299385,Arrotza paradisuan (Zientzi fikzioa),Inaki Irazabalbeitia,1991.0,Elkar,1,1,,,,,,,,,,,,,1990.0
8480764139,Astronomia: Guia Del Cielo Nocturno,Alan Dyer,2004.0,Blume,1,1,,,,,,,,,,,,,2000.0
8484320022,Las Leyes del Caos,Ilya Prigogine,2001.0,Critica,1,1,,,,,,,,,,,,,2000.0
8484601994,Voy a Pasar Lista Por Orden Cronologico: Y Otros Disparates De Los Profesores,Miguel Villarejo,2002.0,Planeta Pub Corp,2,2,,,,,,,,,,,,,2000.0
2253051209,Samarcande,Amin Maalouf,1989.0,LGF,2,2,228.7320722453778,140.29956182537137,25.7638131879876,175.11755223278334,122.39994187018712,74.4283674489649,208.69096509240245,140.29956182537137,53.115029585798816,217.0,139.0,43.0,1985.0
8484501965,Fahrenheit 451 (Spanish Version),Ray Bradbury,2002.0,Aims Intl Books Corp,2,3,64.13588390501319,54.65303430079155,47.06830841395485,116.57275301243638,71.85310080788341,62.99430501603532,126.90439867785406,57.11899313501144,49.3768115942029,203.0,80.0,73.0,2000.0
8495787091,Quién se ha llevado mi queso?,Spencer Johnson,2001.0,Ediciones Urano,1,1,,,,,,,,,,,,,2000.0
8472453715,Inteligencia Emocional,Daniel Goleman,2003.0,Ld Books Inc,2,2,,,,,,,,,,,,,2000.0
2070419789,Les Vents du changement,Isaac Asimov,2001.0,Gallimard,2,2,,,,,,,,,,,,,2000.0
2213607060,L'abolition,Robert Badinter,2000.0,Fayard,2,3,,,,,,,,,,,,,2000.0
2228890286,La mécanique des sectes (Documents Payot),Jean-Marie Abgrall,1996.0,Rivages,2,2,,,,,,,,,,,,,1995.0
2264034866,Maintenant ou jamais,Primo Levi,2002.0,Editions 10/18,2,3,,,,,,,,,,,,,2000.0
2266104241,L? -bas si j'y suis,Mermet,2000.0,Pocket,2,3,,,,,,,,,,,,,2000.0
2709617617,"Quand l'adolescent va mal--: L'écouter, le comprendre, l'aimer",Xavier Pommereau,1997.0,J.C. Lattès,2,3,,,,,,,,,,,,,1995.0
2718605359,"Propagandes silencieuses, Masses, t?©l?©vision, cin?©ma",I. Ramonet,2000.0,Galil?©e,2,3,,,,,,,,,,,,,2000.0
8423988767,El Vendedor De Noticias (Espasa Juvenil),Jose Luis Olaizola,2001.0,"Espasa Calpe Mexicana, S.A.",1,1,,,,,,,,,,,,,2000.0
1860499627,Desert Dawn,Jeanne D'Haem,2003.0,Virago Press (UK),2,2,193.51850494686695,236.44869915720045,169.72242579699522,145.13394186174955,101.09831971649544,64.97734336739768,187.06316636491653,81.13920740293703,32.26735063367531,172.0,78.0,39.0,2000.0
8484602508,Diario de Un Skin: Un Topo En El Movimiento Neonazi Espa~nol,Antonio Salas,2003.0,Temas de Hoy,2,2,41.00054764512596,34.784592917123035,34.25538517707192,129.3448623050137,91.32424479870691,88.16434477910532,140.9257756563246,82.6047252455535,80.60631802495354,148.0,89.0,84.0,2000.0
1400002214,Por los pelos,MARIAN KEYES,2002.0,Plaza y Janes,2,2,152.69262610704658,201.111956103196,79.35560261840585,190.01098256654976,160.58979522262945,120.95897212617042,198.59540064678404,182.66546891843333,79.35560261840585,157.0,197.0,84.0,2000.0
8495501619,Riesgo Calculado - Bolsillo,Katherine Neville,2000.0,Suma de Letras,1,2,,,,,,,,,,,,,2000.0
8420439193,Rebeldes,Susan E. Hinton,1985.0,"Alfaguara Ediciones, S.A. (Spain)",2,2,,,,,,,,,,,,,1985.0
8484503119,Corazones En Atlantida,Stephen King,2002.0,Distribooks,2,2,,,,,,,,,,,,,2000.0
8401327024,LA Milla Verde=the Green Mile,Stephen King,2000.0,Downtown Book Center Inc,2,2,,,,,,,,,,,,,2000.0
8420458546,Manolito Gafatas,Elvira Lindo,2004.0,Santillana USA Pub Co Inc,1,1,,,,,,,,,,,,,2000.0
8432215082,No Sin Mi Hija,Betty Mahmoody,1999.0,Planeta Pub Corp,2,3,,,,,,,,,,,,,1995.0
8440612052,LA Torre Oscura II: LA Invocacion,Stephen King,2001.0,Grupo Zeta,2,2,,,,,,,,,,,,,2000.0
8440630115,"Torre Oscura I, La",Stephen King,2000.0,Ediciones B,2,2,24.01476846057572,18.78698372966208,15.098873591989989,128.68137126985027,84.83530936111336,64.07578626592651,143.330743618202,52.39911209766926,22.688518077075884,198.0,127.0,78.0,2000.0
